emp_id	fname	lname	address	city	state	zipcode	job_title	email	active	salary
AB2720464	Alan	Buckman	150 East Dittmer Street	Aurora	UT	84620	Sales Associate	ab2720464@example.com	Y	22008
AB2720908	Anna	Battle	2237 East Pecan Road	Spokane	WA	99217	Cashier	ab2720908@example.com	Y	18364
AB2731111	Adrian	Boone	20312 West 3rd Street	Woodacre	CA	94973	Sales Associate	ab2731111@example.com	Y	22226
AB2736862	Andrea	Bell	1457 East Churchill Place	Hume	IL	61932	Sales Associate	ab2736862@example.com	Y	20414
AB2764988	Anne	Blanchard	17533 19th Street	Maple Falls	WA	98266	Maintenance Worker	ab2764988@example.com	Y	26212
AB2785323	Annette	Buckman	26136 East 5th Street	Tracy City	TN	37387	Cashier	ab2785323@example.com	Y	20822
AB2791488	Alton	Bey	8682 West Hanley Boulevard	Long Barn	CA	95335	Manager	ab2791488@example.com	Y	70244
AB2794158	Angelica	Brown	7861 Clark Drive	Mc Lean	VA	22108	Sales Associate	ab2794158@example.com	Y	19269
AB2794763	Angela	Beaudoin	2462 North 13th Street	San Jose	CA	95151	Sales Associate	ab2794763@example.com	Y	24742
AB2819489	Ashley	Burg	1500 North 8th Street	San Jose	CA	95125	Sales Associate	ab2819489@example.com	Y	28159
AB2846824	Abdul	Barrera	40 West College Street	West Sacramento	CA	95691	Sales Associate	ab2846824@example.com	Y	26439
AB2867737	Annie	Barrett	677 East 11th Street	Bountiful	UT	84010	Assistant Manager	ab2867737@example.com	Y	30140
AB2880941	Amelia	Brannon	2778 Fillmore Road	Caney	OK	74533	Cashier	ab2880941@example.com	Y	19740
AB2895749	Adolfo	Bouldin	2311 North 10th Street	El Verano	CA	95433	Sales Associate	ab2895749@example.com	Y	27896
AB2918481	Abby	Brown	1508 East Parkridge Street	Burson	CA	95225	Cashier	ab2918481@example.com	Y	19622
AB2935273	Armand	Bouldin	1923 East Branch Street	Ruby	LA	71365	Cashier	ab2935273@example.com	Y	15532
AB2937382	Alejandro	Brim	3595 West 17th Street	Rigby	ID	83442	Sales Associate	ab2937382@example.com	Y	24889
AB2957570	Angel	Bartlett	1398 Indiana Road	Salt Lake City	UT	84135	Assistant Manager	ab2957570@example.com	Y	31893
AB2979346	Abe	Beatty	1251 Charles Boulevard	Gruver	IA	51344	Security Guard	ab2979346@example.com	Y	18024
AB3041490	Alvin	Bales	1676 North 18th Street	Gilbert	AZ	85234	Sales Associate	ab3041490@example.com	Y	24327
AB3045677	Amanda	Berg	9420 North 5th Street	River Pines	CA	95675	Sales Associate	ab3045677@example.com	Y	30472
AB3052360	Aaron	Barrow	4888 North 6th Street	Milwaukee	WI	53221	Sales Associate	ab3052360@example.com	Y	28473
AB3067629	Aaron	Bullock	793 West 25th Street	Sacramento	CA	94291	Sales Associate	ab3067629@example.com	Y	30426
AB3076812	Alison	Blair	5286 Campus Boulevard	Point Arena	CA	95468	Sales Associate	ab3076812@example.com	Y	27099
AB3081118	Anna	Boyd	7837 West Stevenson Road	Lodi	CA	95242	Maintenance Supervisor	ab3081118@example.com	Y	33456
AB3104459	Alonzo	Bethea	2714 Thomas Road	Phoenix	AZ	85051	Sales Associate	ab3104459@example.com	Y	24427
AB3106980	Adolfo	Browder	1271 East Cypress Road	Sacramento	CA	94268	Sales Associate	ab3106980@example.com	Y	21005
AB3112309	Anne	Ball	2234 East 16th Street	Santa Clara	CA	95054	Cashier	ab3112309@example.com	Y	22653
AB3113326	Anita	Blocker	3468 West Willow Drive	Dayton	IN	47941	Sales Associate	ab3113326@example.com	Y	18528
AB3149725	Ann	Brooks	43 Windsor Road	Silex	MO	63377	Sales Associate	ab3149725@example.com	Y	19077
AB3170978	Agnes	Bower	29802 East 8th Street	West Decatur	PA	16878	Sales Associate	ab3170978@example.com	Y	22750
AB3191292	Avery	Bernal	266 East Redwood Avenue	Pacific Beach	WA	98571	Sales Associate	ab3191292@example.com	Y	27130
AB3192746	Alison	Blevins	8642 Mulberry Street	Berkeley	CA	94703	Sales Associate	ab3192746@example.com	Y	28181
AB3245087	Agustin	Boyd	3241 North 23rd Street	Los Angeles	CA	90015	Sales Associate	ab3245087@example.com	Y	27723
AB3305654	Anna	Boyd	2245 North 5th Street	Montgomery	AL	36142	Cashier	ab3305654@example.com	Y	23286
AB3310192	Angela	Bermudez	8319 East Francis Place	Phoenix	AZ	85027	Sales Associate	ab3310192@example.com	Y	19614
AB3316366	Alvin	Barbosa	22374 West 14th Street	Telegraph	TX	76883	Security Guard	ab3316366@example.com	Y	19132
AB3327300	Andrew	Bing	494 West Barr Road	Farmington	CA	95230	Sales Associate	ab3327300@example.com	Y	25455
AB3370036	Andrew	Buffington	1053 North Claypool Road	Hillsdale	OK	73743	Sales Associate	ab3370036@example.com	Y	19953
AB3390302	Ahmad	Barnes	7972 East Fox Ridge Boulevard	Sacramento	CA	94289	Sales Associate	ab3390302@example.com	Y	26330
AB3399484	Ann	Booker	1416 North Concord Street	Columbus	OH	43251	Sales Associate	ab3399484@example.com	Y	24045
AB3450691	Ashley	Billiot	28870 North 6th Street	Warren	MN	56762	Sales Associate	ab3450691@example.com	Y	20071
AB3464750	Arthur	Byers	1515 Central Parkway	Cordova	IL	61242	Cashier	ab3464750@example.com	Y	20170
AB3469535	Antoinette	Bowser	342 Hanley Road	Issaquah	WA	98029	Sales Associate	ab3469535@example.com	Y	22451
AB3476186	Angela	Bray	1662 West Michigan Street	Metamora	IL	61548	Sales Associate	ab3476186@example.com	Y	22033
AB3522834	Angelina	Beard	7263 Churchill Road	Keams Canyon	AZ	86034	Assistant Manager	ab3522834@example.com	Y	43322
AB3527895	Adam	Beckman	1644 North 18th Street	Hebo	OR	97122	Sales Associate	ab3527895@example.com	Y	24896
AB3535743	Anne	Ballard	2516 North 2nd Street	Hingham	MT	59528	Sales Associate	ab3535743@example.com	Y	22412
AB3548786	Aldo	Byrd	4058 East Wydown Road	Fort Wayne	IN	46899	Cashier	ab3548786@example.com	Y	17306
AB3635374	Albert	Bergman	2829 North 18th Street	Dallas	TX	75238	Sales Associate	ab3635374@example.com	Y	20173
AB3638730	Ashley	Bernard	3270 West 13th Street	Chloride	AZ	86431	Cashier	ab3638730@example.com	Y	20100
AB3663868	Andrea	Buckley	1404 East 13th Street	Willamina	OR	97396	Sales Associate	ab3663868@example.com	Y	20887
AB3683947	Alice	Barr	874 Grand Circle	Santa Clara	CA	95055	Sales Associate	ab3683947@example.com	Y	24621
AB3690916	Annie	Bailey	1018 North Barton Street	Liebenthal	KS	67553	Sales Associate	ab3690916@example.com	Y	25848
AB3696075	Alonzo	Babcock	659 West 6th Street	Seattle	WA	98160	Sales Associate	ab3696075@example.com	Y	26102
AB3720227	Adam	Brewer	26020 North 2nd Street	Avalon	WI	53505	Cashier	ab3720227@example.com	Y	29852
AB3725717	Ann	Bonnell	28056 North 13th Street	Hewitt	MN	56453	Sales Associate	ab3725717@example.com	Y	20585
AB3741434	Angel	Barnes	492 North 15th Street	Navarro	CA	95463	Sales Associate	ab3741434@example.com	Y	29114
AB3746256	Ann	Bryant	7421 North Cox Drive	Levan	UT	84639	Cashier	ab3746256@example.com	Y	16955
AB3815259	Anne	Bryson	1638 West 24th Street	West Salem	WI	54669	Sales Associate	ab3815259@example.com	Y	24797
AB3867403	Angela	Boyle	2568 East 19th Street	Charleston	WV	25389	Sales Associate	ab3867403@example.com	Y	29175
AB3871610	Ali	Benefield	750 North 7th Street	Westport	WA	98595	Sales Associate	ab3871610@example.com	Y	34666
AB3871861	Andrea	Berg	1753 Webster Road	Murphys	CA	95247	Sales Associate	ab3871861@example.com	Y	28841
AB3876665	Andy	Berg	1418 East 11th Street	Bend	OR	97709	Cashier	ab3876665@example.com	Y	16429
AB3878157	Ana	Ballard	4021 North 18th Street	Jarbidge	NV	89826	Sales Associate	ab3878157@example.com	Y	23480
AB3895069	Amber	Belton	935 Edwards Road	Woodlawn	TN	37191	Sales Associate	ab3895069@example.com	Y	23383
AB3943031	Arthur	Bray	1284 West Wilson Place	Oakland	CA	94649	Sales Associate	ab3943031@example.com	Y	23451
AB3944438	Alina	Baker	4016 West 21st Street	Grenola	KS	67346	Sales Associate	ab3944438@example.com	Y	19555
AB3961844	Andrea	Boyce	4809 Hoover Road	Lookeba	OK	73053	Sales Associate	ab3961844@example.com	Y	18251
AB3969079	Andrew	Bechtold	2087 West Lowell Highway	Los Altos	CA	94024	Cashier	ab3969079@example.com	Y	20906
AB4024580	Ann	Berger	1347 West Carr Street	Holt	CA	95234	Sales Associate	ab4024580@example.com	Y	24797
AB4043861	Angela	Browne	200 West 4th Street	Downsville	WI	54735	Sales Associate	ab4043861@example.com	Y	18899
AB4045383	Anne	Bowie	8830 Grant Drive	Louisville	KY	40209	Sales Associate	ab4045383@example.com	Y	19630
AB4052220	Alicia	Booker	2643 North 17th Street	Sacramento	CA	94274	Sales Associate	ab4052220@example.com	Y	21175
AB4065412	Albert	Bergman	1841 Kirkwood Street	Painton	MO	63772	Sales Associate	ab4065412@example.com	Y	21306
AB4072554	Anthony	Brunson	194 West Windsor Street	Angels Camp	CA	95222	Cashier	ab4072554@example.com	Y	20399
AB4073646	Alison	Blevins	4442 North 14th Street	Vernalis	CA	95385	Sales Associate	ab4073646@example.com	Y	28063
AB4098567	Agnes	Barnhart	4819 Hartley Road	Neola	UT	84053	Sales Associate	ab4098567@example.com	Y	24179
AB4103043	Antonio	Bagley	1037 Jefferson Road	Danvers	IL	61732	Sales Associate	ab4103043@example.com	Y	19569
AB4105817	Adrian	Barnes	22715 East 14th Street	Basin	WY	82410	Sales Associate	ab4105817@example.com	Y	20393
AB4128698	Antonio	Bagley	1746 Williams Street	Shuqualak	MS	39361	Sales Associate	ab4128698@example.com	Y	24848
AB4130320	Alice	Bledsoe	6781 West Arthur Boulevard	Strawberry	CA	95375	Sales Associate	ab4130320@example.com	Y	23216
AB4131479	Angelina	Beard	18204 North 11th Street	Greenbank	WA	98253	Sales Associate	ab4131479@example.com	Y	21189
AB4135563	Adam	Barr	1210 McKinley Road	San Jose	CA	95139	Sales Associate	ab4135563@example.com	Y	24752
AB4137278	Antonio	Bogle	4735 West 2nd Street	El Rito	NM	87530	Sales Associate	ab4137278@example.com	Y	20571
AB4138637	Adriana	Baez	45 West 6th Street	Reno	NV	89513	Sales Associate	ab4138637@example.com	Y	28840
AB4151902	Antonio	Blanding	8378 West 22nd Street	Hulbert	OK	74441	Loss Prevention Specialist	ab4151902@example.com	Y	20489
AB4203751	Aaron	Blankenship	4513 North 4th Street	Sacramento	CA	94289	Manager	ab4203751@example.com	Y	62762
AB4236010	Alisa	Bentley	33651 West 15th Street	Palmer	TX	75152	Cashier	ab4236010@example.com	Y	16802
AB4238899	Ashley	Burke	7382 Lewis Road	Mather	CA	95655	Cashier	ab4238899@example.com	Y	18610
AB4290254	Anna	Brown	28593 North 14th Street	Mill Valley	CA	94941	Sales Associate	ab4290254@example.com	Y	24271
AB4324090	Alisa	Bump	4481 East Anderson Road	Gibson	MO	63847	Sales Associate	ab4324090@example.com	Y	17718
AB4341731	Albert	Bryant	314 1st Street	San Jose	CA	95131	Cashier	ab4341731@example.com	Y	20379
AB4376591	Armand	Beckwith	21238 East 20th Street	Pelican Lake	WI	54463	Cashier	ab4376591@example.com	Y	19796
AB4493945	Adam	Bonner	573 Claypool Boulevard	Midpines	CA	95345	Cashier	ab4493945@example.com	Y	19805
AB4497565	Armand	Barnes	10021 West 15th Street	Vantage	WA	98950	Sales Associate	ab4497565@example.com	Y	26024
AB4520360	Arthur	Brant	11946 North 13th Street	Fairfax	CA	94930	Cashier	ab4520360@example.com	Y	21462
AB4521107	Angie	Britt	23950 North 13th Street	San Mateo	CA	94407	Cashier	ab4521107@example.com	Y	22038
AB4525459	Alexis	Brockman	1203 Aspen Highway	Caprock	NM	88213	Sales Associate	ab4525459@example.com	Y	24798
AB4566060	Arthur	Broyles	485 Ford Road	Armstrong	MO	65230	Sales Associate	ab4566060@example.com	Y	21581
AB4566171	Andrew	Brand	6769 East 3rd Street	San Francisco	CA	94117	Sales Associate	ab4566171@example.com	Y	26021
AB4579504	Ashley	Becerra	1221 East 15th Street	Santa Clara	CA	95052	Cashier	ab4579504@example.com	Y	18285
AB4599657	Antonio	Bailey	145 Parkridge Street	Clearlake	CA	95422	Sales Associate	ab4599657@example.com	Y	28813
AB4604888	Annie	Berry	360 West 20th Street	Sacramento	CA	94290	Sales Associate	ab4604888@example.com	Y	22702
AB4620779	Alicia	Banks	76 Claypool Road	Weber City	VA	24290	Sales Associate	ab4620779@example.com	Y	18895
AB4636618	Annie	Bender	1906 West Silver Drive	Sacramento	CA	94245	Sales Associate	ab4636618@example.com	Y	28075
AB4667905	Alyssa	Becker	3629 West Jefferson Road	Machesney Park	IL	61115	Sales Associate	ab4667905@example.com	Y	28706
AB4691987	Ann	Bond	2315 North 10th Street	Atlanta	GA	30394	Sales Associate	ab4691987@example.com	Y	24521
AB4722108	Anton	Buchanan	3285 West 24th Street	Gainesville	VA	20155	Sales Associate	ab4722108@example.com	Y	23696
AB4734476	Anthony	Beard	613 East Hoover Road	Sacramento	CA	94295	Cashier	ab4734476@example.com	Y	22347
AB4795974	Alice	Battaglia	2877 North 14th Street	San Jose	CA	95124	Cashier	ab4795974@example.com	Y	23880
AB4828759	Aaron	Bratton	1290 West Davis Street	Jamestown	CA	95327	Cashier	ab4828759@example.com	Y	17132
AB4836131	Ana	Ballard	22205 North 20th Street	Heber City	UT	84032	Cashier	ab4836131@example.com	Y	19166
AB4844649	Ali	Benefield	2859 North Midland Avenue	San Francisco	CA	94175	Maintenance Worker	ab4844649@example.com	Y	24375
AB4850958	Andrea	Bentley	22372 East 24th Street	Novato	CA	94945	Sales Associate	ab4850958@example.com	Y	27546
AB4871193	Alice	Braswell	1034 Magnolia Street	Ruidoso Downs	NM	88346	Sales Associate	ab4871193@example.com	Y	22353
AB4872845	Andrea	Birch	1420 8th Street	North Bend	OR	97459	Sales Associate	ab4872845@example.com	Y	28406
AB4899839	Anton	Blair	21130 East 3rd Street	Sacramento	CA	94297	Sales Associate	ab4899839@example.com	Y	25700
AB4912328	Abigail	Boyer	2349 21st Street	Greenwich	UT	84732	Cashier	ab4912328@example.com	Y	19999
AB4959820	Anne	Bryan	371 Bay Street	Jerseyville	IL	62052	Sales Associate	ab4959820@example.com	Y	19357
AB4960777	Anne	Brantley	4668 West 17th Street	Burbank	CA	91501	Sales Associate	ab4960777@example.com	Y	21433
AB4969072	Alex	Boucher	23513 West 18th Street	Tucson	AZ	85724	Sales Associate	ab4969072@example.com	Y	22754
AB5000957	Anthony	Brunson	2917 West Arthur Road	Hyde Park	UT	84318	Cashier	ab5000957@example.com	Y	20909
AB5066916	Andrea	Bell	229 6th Street	Jack	AL	36346	Cashier	ab5066916@example.com	Y	18507
AB5079220	Andrew	Batchelor	1889 Maryland Road	Witter Springs	CA	95493	Sales Associate	ab5079220@example.com	Y	27793
AB5086579	Amy	Blackburn	8839 Alder Drive	Riverton	WV	26814	Cashier	ab5086579@example.com	Y	20154
AB5093855	Aaron	Bratton	6777 North Harris Circle	Londonderry	OH	45647	Sales Associate	ab5093855@example.com	Y	25715
AB5112967	Ashley	Bond	1358 Union Place	Strawberry	CA	95375	Sales Associate	ab5112967@example.com	Y	25140
AB5131118	Abby	Bishop	1802 East 25th Street	La Crosse	VA	23950	Cashier	ab5131118@example.com	Y	17400
AB5148039	Arthur	Bone	1976 West Concord Road	Yoncalla	OR	97499	Cashier	ab5148039@example.com	Y	18450
AB5163520	Alexander	Butler	1030 North Carondelet Street	Altonah	UT	84002	Sales Associate	ab5163520@example.com	Y	18139
AB5176558	Ann	Barnett	3784 North 6th Street	Sacramento	CA	94293	Cashier	ab5176558@example.com	Y	20796
AB5180681	Ann	Brooks	4757 North 6th Street	Jonesville	KY	41052	Sales Associate	ab5180681@example.com	Y	25922
AB5189807	Alphonse	Birdsong	79 East Oak Street	Camp Pendleton	CA	92055	Sales Associate	ab5189807@example.com	Y	27947
AB5256674	Ashley	Barrow	17844 East 18th Street	Burlingame	CA	94012	Sales Associate	ab5256674@example.com	Y	29512
AB5261401	Alton	Bergman	15070 North 25th Street	Glasgow	VA	24555	Cashier	ab5261401@example.com	Y	19586
AB5282686	Amanda	Beasley	10422 East 8th Street	San Francisco	CA	94119	Sales Associate	ab5282686@example.com	Y	19949
AB5292456	Alan	Belt	377 West 10th Street	Sacramento	CA	94282	Cashier	ab5292456@example.com	Y	20362
AB5337189	Aaron	Bock	4476 Corona Road	Lincoln	NE	68510	Loss Prevention Specialist	ab5337189@example.com	Y	17410
AB5342966	Ashley	Booker	469 East 13th Street	Scooba	MS	39358	Sales Associate	ab5342966@example.com	Y	20476
AB5358849	Andrew	Bond	19062 West 2nd Street	El Cajon	CA	92020	Cashier	ab5358849@example.com	Y	19611
AB5419590	Amanda	Bethea	17648 East 6th Street	Elbe	WA	98330	Sales Associate	ab5419590@example.com	Y	26300
AB5466310	Ashley	Berger	6282 23rd Street	Standard	CA	95373	Sales Associate	ab5466310@example.com	Y	26819
AB5477449	Abigail	Broom	734 25th Street	San Francisco	CA	94126	Sales Associate	ab5477449@example.com	Y	28607
AB5481481	Angela	Berg	2996 West Carondelet Boulevard	Whitesville	WV	25209	Sales Associate	ab5481481@example.com	Y	21508
AB5541756	Albert	Barlow	8052 Oakwood Road	Hildreth	NE	68947	Cashier	ab5541756@example.com	Y	21550
AB5544148	Amy	Bonilla	4697 Macklind Road	Pinole	CA	94564	Cashier	ab5544148@example.com	Y	22644
AB5555921	Abigail	Banks	33098 North 1st Street	Chana	IL	61015	Sales Associate	ab5555921@example.com	Y	21239
AB5580773	Andres	Barraza	19695 West 4th Street	Haralson	GA	30229	Sales Associate	ab5580773@example.com	Y	20158
AB5622655	Albert	Barton	2648 North 24th Street	Oklahoma City	OK	73110	Cashier	ab5622655@example.com	Y	20944
AB5654847	Angel	Bartlett	8997 North Hampton Drive	Monte Rio	CA	95462	Sales Associate	ab5654847@example.com	Y	24518
AB5666534	Angela	Bivens	4312 West 4th Street	San Jose	CA	95137	Sales Associate	ab5666534@example.com	Y	25308
AB5674552	Amy	Burleson	7427 North Corona Road	Lostine	OR	97857	Sales Associate	ab5674552@example.com	Y	21523
AB5686689	Andres	Behrens	31792 West 6th Street	Sacramento	CA	94240	Sales Associate	ab5686689@example.com	Y	26002
AB5691582	Amy	Bullard	12774 North 6th Street	Pittsburgh	PA	15215	Sales Associate	ab5691582@example.com	Y	20657
AB5709541	Annie	Barnette	3821 East 22nd Street	Donaldson	IN	46513	Sales Associate	ab5709541@example.com	Y	19741
AB5738971	Annie	Beauregard	3731 Jamison Road	Patterson	CA	95363	Sales Associate	ab5738971@example.com	Y	27511
AB5746241	Antonio	Bagley	1890 West 11th Street	Concord	CA	94529	Sales Associate	ab5746241@example.com	Y	29999
AB5786710	Angela	Bernier	3664 West 6th Street	San Jose	CA	95190	Sales Associate	ab5786710@example.com	Y	27483
AB5787794	Amy	Barnum	25180 North 15th Street	Horse Cave	KY	42749	Cashier	ab5787794@example.com	Y	18164
AB5793701	Anna	Beavers	2125 East 20th Street	Fort Wayne	IN	46863	Sales Associate	ab5793701@example.com	Y	27917
AB5808586	Alan	Burnett	885 North 15th Street	Dos Rios	CA	95429	Customer Service Representative	ab5808586@example.com	Y	30942
AB5812752	Adam	Byers	13936 North 15th Street	Custer	WA	98240	Sales Associate	ab5812752@example.com	Y	28071
AB5832199	Antonio	Burger	998 East 4th Street	Goodyear	AZ	85338	Cashier	ab5832199@example.com	Y	20263
AB5838115	Abby	Brown	4406 East 24th Street	Lake Peekskill	NY	10537	Loss Prevention Specialist	ab5838115@example.com	Y	20921
AB5864543	Alan	Beatty	1975 North 7th Street	Sacramento	CA	94205	Purchasing Agent	ab5864543@example.com	Y	41929
AB5879190	Albert	Bush	478 White Road	Stockton	CA	95205	Sales Associate	ab5879190@example.com	Y	29447
AB5881245	Antonio	Byers	1583 East Gannon Road	Mill Valley	CA	94941	Cashier	ab5881245@example.com	Y	21341
AB5892124	Amelia	Bray	2001 West 2nd Street	Salem	OR	97303	Sales Associate	ab5892124@example.com	Y	29277
AB5894246	Anthony	Bozeman	14531 West 16th Street	San Francisco	CA	94150	Customer Service Representative	ab5894246@example.com	Y	25048
AB5897632	Alexandria	Byrd	3845 East 1st Street	Lafayette	LA	70505	Sales Associate	ab5897632@example.com	Y	20051
AB5919580	Alina	Bonney	368 Stratford Street	Cotati	CA	94926	Sales Associate	ab5919580@example.com	Y	26993
AB5945114	Alice	Brink	3119 West 2nd Street	Oakland	CA	94615	Sales Associate	ab5945114@example.com	Y	26230
AB5962763	Amanda	Bills	4723 West 19th Street	Cosmopolis	WA	98537	Sales Associate	ab5962763@example.com	Y	26650
AB5967876	Anne	Brunner	11075 North 8th Street	South Fork	PA	15956	Sales Associate	ab5967876@example.com	Y	27770
AB5984012	Alison	Blanchard	13741 East 14th Street	Ripon	CA	95366	Cashier	ab5984012@example.com	Y	16828
AB6005594	Ann	Brock	33203 West 22nd Street	Ashburn	VA	22093	Sales Associate	ab6005594@example.com	Y	26273
AB6009139	Andrew	Blount	3353 North Draper Highway	Pease	MN	56363	Assistant Manager	ab6009139@example.com	Y	40018
AB6057582	Ann	Blevins	578 Lafayette Avenue	Sacramento	CA	94295	Sales Associate	ab6057582@example.com	Y	28277
AB6087960	Abigail	Banks	2277 Dixon Road	San Bruno	CA	94066	Cashier	ab6087960@example.com	Y	20998
AB6091396	Abraham	Bechtold	29315 West 14th Street	Homosassa Springs	FL	34447	Cashier	ab6091396@example.com	Y	19139
AB6107139	Armand	Beckwith	1446 North 1st Street	Abilene	TX	79605	Cashier	ab6107139@example.com	Y	19695
AB6135846	Annie	Bland	24113 East 15th Street	Thatcher	AZ	85552	Cashier	ab6135846@example.com	Y	16452
AB6145511	Alina	Batten	26325 North 23rd Street	Porcupine	SD	57772	Sales Associate	ab6145511@example.com	Y	21537
AB6168015	Alice	Bloom	2210 North 14th Street	Sacramento	CA	94284	Cashier	ab6168015@example.com	Y	18896
AB6186279	Alexis	Beaver	465 East Central Road	Atwater	CA	95342	Sales Associate	ab6186279@example.com	Y	22387
AB6209974	Alejandro	Braithwaite	2199 19th Street	Stockland	IL	60967	Cashier	ab6209974@example.com	Y	20839
AB6238148	Abby	Bishop	1570 East Lake Street	Portland	OR	97205	Cashier	ab6238148@example.com	Y	19750
AB6241795	Amy	Brennan	1157 East Mason Road	Los Angeles	CA	90031	Sales Associate	ab6241795@example.com	Y	23690
AB6245005	Arturo	Bliss	4652 North 10th Street	Atwater	CA	95342	Cashier	ab6245005@example.com	Y	18234
AB6253337	Aaron	Bash	10899 West 6th Street	Potter Valley	CA	95469	Sales Associate	ab6253337@example.com	Y	25060
AB6313933	Amanda	Barclay	8329 East 22nd Street	San Francisco	CA	94134	Sales Associate	ab6313933@example.com	Y	29059
AB6324197	Alisa	Bethea	27526 East 16th Street	Guerneville	CA	95446	Sales Associate	ab6324197@example.com	Y	25141
AB6329458	Alison	Brown	1912 Ames Drive	Rohnert Park	CA	94928	Sales Associate	ab6329458@example.com	Y	23638
AB6336987	Abdul	Bridges	3038 West 10th Street	Canton	OH	44714	Sales Associate	ab6336987@example.com	Y	21758
AB6360234	Angela	Bautista	1704 West Yew Road	Miami	FL	33197	Cashier	ab6360234@example.com	Y	17992
AB6373338	Andrew	Bermudez	7891 Pierce Street	Ragland	AL	35131	Sales Associate	ab6373338@example.com	Y	27695
AB6379335	Alvin	Bales	533 North 20th Street	Palo Alto	CA	94307	Sales Associate	ab6379335@example.com	Y	25579
AB6383221	Antonio	Bradshaw	8708 North 6th Street	Ewing	NE	68735	Cashier	ab6383221@example.com	Y	17620
AB6399699	Anna	Bearden	14773 East 24th Street	San Francisco	CA	94163	Sales Associate	ab6399699@example.com	Y	27085
AB6419243	Angie	Brinkley	1443 Gaston Road	Long Beach	CA	90844	Sales Associate	ab6419243@example.com	Y	19546
AB6464374	Amber	Benavides	381 North Augusta Street	San Francisco	CA	94108	Cashier	ab6464374@example.com	Y	22384
AB6494280	Andrew	Brubaker	5161 North Field Street	Lyoth	CA	95296	Sales Associate	ab6494280@example.com	Y	23013
AB6517512	Arthur	Bishop	69 Chestnut Lane	Cincinnati	OH	45211	Sales Associate	ab6517512@example.com	Y	21461
AB6543394	Annie	Barnette	1984 East Thomas Road	Dover	TN	37058	Sales Associate	ab6543394@example.com	Y	32336
AB6547198	Alphonse	Bryan	8291 North 1st Street	Hickman	CA	95323	Sales Associate	ab6547198@example.com	Y	27974
AB6563975	Abe	Burgos	194 North Baker Street	Park Valley	UT	84329	Sales Associate	ab6563975@example.com	Y	22798
AB6569545	Alan	Branch	8107 Brentwood Avenue	Deer Park	CA	94576	Sales Associate	ab6569545@example.com	Y	26023
AB6570376	Arthur	Billings	68 Long Street	Rogers	ND	58479	Sales Associate	ab6570376@example.com	Y	17585
AB6626164	Andrew	Beckwith	4409 Northmoor Avenue	San Francisco	CA	94140	Warehouse Worker	ab6626164@example.com	Y	24770
AB6635072	Antoine	Buckner	2284 East 15th Street	Pauma Valley	CA	92061	Sales Associate	ab6635072@example.com	Y	28887
AB6653764	Ann	Bird	1014 East 16th Street	Alexandria	VA	22320	Cashier	ab6653764@example.com	Y	16575
AB6681476	Arthur	Braddock	4316 West 20th Street	Caledonia	MS	39740	Loss Prevention Specialist	ab6681476@example.com	Y	17271
AB6691946	Aubrey	Barth	1700 North 8th Street	Grants Pass	OR	97528	Sales Associate	ab6691946@example.com	Y	21577
AB6695456	Annie	Bland	4627 North Linden Street	Commerce City	CO	80037	Cashier	ab6695456@example.com	Y	17604
AB6699247	Amelia	Bray	23853 North 11th Street	Diablo	CA	94528	Sales Associate	ab6699247@example.com	Y	23809
AB6702563	Alina	Bales	1750 East Williams Avenue	Olmito	TX	78575	Assistant Manager	ab6702563@example.com	Y	46368
AB6722616	Angelina	Bailey	5482 East 25th Street	Dateland	AZ	85333	Cashier	ab6722616@example.com	Y	17640
AB6726313	Anne	Bryson	3180 18th Street	Holy Cross	IA	52053	Sales Associate	ab6726313@example.com	Y	25069
AB6748193	Anthony	Bryant	2261 19th Street	Woodbridge	CA	95258	Cashier	ab6748193@example.com	Y	17039
AB6761967	Abraham	Berg	16756 North 2nd Street	Greenville	MI	48838	Assistant Manager	ab6761967@example.com	Y	38463
AB6762309	Alma	Barrett	3768 East 6th Street	Stinson Beach	CA	94970	Cashier	ab6762309@example.com	Y	19538
AB6801969	Ashley	Boles	1694 West Euclid Road	Livermore	CA	94550	Warehouse Worker	ab6801969@example.com	Y	22099
AB6849237	Angelica	Barrera	23605 East 2nd Street	Yakima	WA	98902	Cashier	ab6849237@example.com	Y	20149
AB6874235	Alexis	Blanco	1934 North 20th Street	Campo Seco	CA	95226	Sales Associate	ab6874235@example.com	Y	21301
AB6899243	Aaron	Bullock	189 Linden Circle	Mc Girk	MO	65055	Sales Associate	ab6899243@example.com	Y	20462
AB6909952	Alexandra	Banks	1887 East 21st Street	Waco	TX	76716	Security Guard	ab6909952@example.com	Y	15834
AB6927833	Andrew	Beckwith	668 Aspen Lane	Abington	PA	19001	Maintenance Worker	ab6927833@example.com	Y	22770
AB6968452	Ann	Boyles	15041 North 24th Street	Long Island City	NY	11109	Sales Associate	ab6968452@example.com	Y	23651
AB6975337	Adriana	Baez	3202 East 11th Street	Newark	NJ	07102	Cashier	ab6975337@example.com	Y	20095
AB6977348	Ali	Benefield	2577 Cypress Road	Duluth	MN	55816	Sales Associate	ab6977348@example.com	Y	28368
AB6985514	Angelica	Bullington	4593 East Richview Street	Sacramento	CA	94247	Sales Associate	ab6985514@example.com	Y	23171
AB6987627	Angelina	Beckett	1306 West Williams Drive	Gildford	MT	59525	Cashier	ab6987627@example.com	Y	17244
